event_name,block_number,txhash,log_index,timestamp,_balance,_blackListedUser,maxFee,newAddress,amount,_user,feeBasisPoints,contract_address,msg.sender
AddedBlackList,4638805,0x17ce88e3e2417f6c13db93f619423cc4c5f51e89660587631dc34c823fac54a8,65,2017-11-28T16:39:10,,,,,,0x9faf5515f177F3A8a845D48C19032b33Cc54C09C,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x36928500Bc1dCd7af6a2B4008875CC336b927D57
Issue,4638757,0x8cfc4f5f4729423f59dd1d263ead2f824b3f133b02b9e27383964c7d50cd47cb,5,2017-11-28T16:24:26,,,,,10000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,4638848,0x7e71021f951ee3210c126b54026832c6429aa9879841d7e14d911888a5ccb7c9,6,2017-11-28T16:52:01,30000000.0,0x9faf5515f177F3A8a845D48C19032b33Cc54C09C,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
RemovedBlackList,4638882,0x520a66112467b4b79016c2a62658b56e8f78049bae8bf6f4ce4bf39ec2d75ba8,87,2017-11-28T16:59:39,,,,,,0x9faf5515f177F3A8a845D48C19032b33Cc54C09C,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,4885749,0x9ac8e60ddde10dcc9f24bade94a15b4a9300c47250e05181db047ef451c91ede,83,2018-01-10T14:42:03,,,,,30000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,4988786,0x29710ff039ebc2931ed281a068214b7e18dfdad0e7ec3d62d4cf6cbf27da9757,7,2018-01-28T16:06:37,,,,,30000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,5758962,0x348a042dfedaf64400bf6660fe0ed523b373f172b7914985600d882ac09e0631,1,2018-06-09T12:31:42,,,,,,0x008fe40574e881E7247b50b991c0Cc057D66647F,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,5758964,0x3b54c7b1c5fccfc2d18cac939ad8e139a3d00c41fd85a5855d6f688bd3a78275,8,2018-06-09T12:32:35,467895700.0,0x008fe40574e881E7247b50b991c0Cc057D66647F,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,6969269,0x26e2265c66d7de39bdf0570a74118bbeec782ea11b10b9b075f3ef3866d70722,3,2018-12-28T17:36:24,,,,,,0x0000000000000000000000000000000000000000,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,6969292,0xe66cbc64165b8ae47ebc936739c1b4047d96934496884001897bdb8cb5cb6d7f,200,2018-12-28T17:40:28,,,,,,0x0000000000000000000000000000000000000018,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,6969299,0x33bf8d9996bae754e5eb24931e38c74a072edeb3cffc90dbee71822533fd5eaa,12,2018-12-28T17:42:11,,,,,,0x0000000000000000000000000000000000000019,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,6969301,0x708462df347dbe85b1f764b696773b32afe225d78740c055109e52c3af0931b6,1,2018-12-28T17:43:27,,,,,,0x000000000000000000000000000000000000001a,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,6969306,0x6d61b4754ffd4801a856639407164cf34b756e773d0f62fb0afd660774bf6aa2,4,2018-12-28T17:44:07,,,,,,0x00000000000000000000000000000000000018fE,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,6969308,0x9d634cb4fb53f73c68cb792bdadf3229d8304b1732d9e240ed2fce2c0f241f9d,6,2018-12-28T17:44:45,,,,,,0x00000000000000000000000000000000000001f2,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,6969312,0x9a2acc50f970eba0c8e8bbcf041555d1ef2d152a1de84388b337605fc0278d98,1,2018-12-28T17:45:56,3628836690.0,0x0000000000000000000000000000000000000000,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,6969315,0x3fbf710c892d0e76205eeb23d475c1366cfb02c0f8e926fc3edf5078ebae957f,21,2018-12-28T17:46:23,6592581205.0,0x0000000000000000000000000000000000000018,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,6969317,0x0fe4730713d733ab81c8ba441bfac2e9c27e81c3f8cfb00fbee6dedd7a1f221a,5,2018-12-28T17:47:31,1817792070.0,0x0000000000000000000000000000000000000019,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,6969326,0x313dfe7900935237e4f46d146756bfc476caf930ca66bf76201b11bf13e09100,19,2018-12-28T17:50:25,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,6969321,0x20ea9bedb53ee43713de2581789879e19db6dd5c493a9a69452678cf3aad8e37,11,2018-12-28T17:48:23,3636200001.0,0x000000000000000000000000000000000000001a,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,6969323,0xb770e1155afe7fe2bb4aa14f6cb2f0f04c07a3a5400acc150d3d37952ac75635,167,2018-12-28T17:48:39,3756940960.0,0x00000000000000000000000000000000000018fE,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,6969326,0xe410007c604e2300636b7f6c1d28902ffb62f6a07e7bb3a1c8a645a8bfc7d472,16,2018-12-28T17:50:25,152500000.0,0x00000000000000000000000000000000000001f2,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,6969328,0x389ca3db9d3b132c3114469ba709a55e73d4f9a4189c54be18b5f6e760ea6f32,14,2018-12-28T17:51:03,27673889945.0,0xdAC17F958D2ee523a2206206994597C13D831ec7,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,7104256,0x6115b7a669e777ec657489159ad86d937948176c466fb1fe3fd999e0ef05578d,43,2019-01-21T15:09:41,,,,,,0x8faff11FDE21191E7fD50806DcbcDD49265D51a0,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,7104260,0xf891f0e5a44b6212127f166c82f3b2999b923fc8c0be6838501edbf3f3584486,28,2019-01-21T15:12:06,4750000000.0,0x8faff11FDE21191E7fD50806DcbcDD49265D51a0,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,7526341,0xc2f131a97c63c5f0909aceb95d43681f3b6083bcbbdc8f9f6dfae436c7a07a1f,13,2019-04-08T08:17:22,,,,,20000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,7526432,0xffe37d22ef33419b5f57c0315aa20ca7b5a9ff2bdf923567679fccd7acd089d9,13,2019-04-08T08:37:44,,,,,30000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,7538741,0x3e909beae113392bab119ce7543f64ae0d6be36f6fbf20b48e6a13bc5440f603,6,2019-04-10T06:35:35,,,,,50000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xe1F3C653248De6894d683cB2f10DE7CA2253046f
Issue,7573636,0xd85d31d18876a4ef01f3818e7fe4ef9d903b6cccc263fe8de50d4e159793a8e8,25,2019-04-15T16:38:56,,,,,70000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,7629963,0x925cdcb53a60cf9b7fc2e5a3ceb0e50b2a39eb8c30e9c8d0dfdad05958087c8c,31,2019-04-24T11:55:55,,,,,70000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,7637646,0xc123b8d37c42b9f92ecf0fcdc0573cfd455864a5211d706beca7a3bda961e620,6,2019-04-25T16:32:30,,,,,100000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,7822443,0xe71ad54784055c5e90d1c65eb53c09ecce0b87e8c41ed6958870b38541952108,5,2019-05-24T12:50:48,,,,,100000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,7855157,0x131bf3d84dac4c1092aa29a1a77fe76815b3e40f8fda3878b5ea0ada2d43948c,30,2019-05-29T14:53:00,,,,,150000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,7936931,0x07856fe710b2d1a446aa6d9fa09d882fcab7a010f49b68ce551c01b7f6caa509,53,2019-06-11T10:15:04,,,,,150000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,7969780,0xe76236cd813724997e6ddcdf9ddeb4d9c1b8bb54eaa36b8672729d5fa54ccc8e,42,2019-06-16T13:21:19,,,,,100000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,8002915,0x1ab162066d5f7adfc2a59e586a8b12365e0b461d09706af8e1f3ad52a820e36d,8,2019-06-21T17:57:27,,,,,100000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,8066883,0x79c889def01fad0eff5b361ed67c6dcc6ce6d4cc54a87dcf9973ac5055826f8b,38,2019-07-01T17:04:47,,,,,100000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,8084213,0xf087afe3d55249be3200ebe80a71e4576cc6276d486d0d6cb572d83d080cacf7,31,2019-07-04T10:06:29,,,,,100000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,8111387,0x048b87f9993c0af63d83eebbf48547b0f6b39ba5a1b1141badb3c8dd8a800f31,12,2019-07-08T15:27:04,,,,,100000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,8119605,0xfd83697b1dd34a08de1ea8b86a1330bba6512ea0eed92ed3b742de1f3177977e,29,2019-07-09T21:59:46,,,,,100000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,8169881,0x155c51590646ca84f8000a7c97bcf1aa3f387c876d9d72b97dc2e41ec0c219a6,55,2019-07-17T18:35:43,,,,,50000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,8291694,0x9cc43295fa163be7758812e06ef717436f4bb662cdea01b4b70a29222de1c4be,12,2019-08-05T16:22:10,,,,,100000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,8471699,0x27b0df3879a34fff8abd827eb0a05892041af7763a8860cafad13ac329a16f19,28,2019-09-02T16:02:32,,,,,10000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,8479323,0x79595df1a5d8b96c017cd78bbd844fb68c94c19edb554a729006eb1db0caf2c4,15,2019-09-03T20:17:35,,,,,15000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,8494804,0xd653b8c0597b7766850e0f71957e3eca4121cf4656c8ca7180999a81739b04dc,50,2019-09-06T06:29:28,,,,,15000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,8495028,0x90893431b0d0cc1a67fc853955e7190a6d8da8356a875b59f381f2dbd005dbd8,34,2019-09-06T07:19:12,,,,,,0xBDaf3E422D2cfa10F34c59F7151dd31499A426b5,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,8497505,0x11c85fff7684d9f8d71a55ba2de8b4f0582cbdbaa0306edf46842c6f9065d363,70,2019-09-06T16:40:33,,,,,25000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,8521883,0xd1ce178650c38525ffc9f18b02614dd4cc6b67b6f00872155855ee0acacb45e5,23,2019-09-10T11:43:10,,,,,20000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,8534034,0xbde807cd6b39e7bcd8998618d21a4c6211602fcce35fcb1bd8811bba43975d6e,24,2019-09-12T09:12:38,,,,,300000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,8542883,0x86ae1402e66c536ea357513b5f3c25e736e53d0a4e787e06cefb958f25e825dc,26,2019-09-13T18:25:24,,,,,15000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,8613884,0x31f01e3f69d763c70e9965c370475f454338effdcca4beb2e69a2bd992989a87,1,2019-09-24T20:24:38,,,,,15000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,8626055,0x06c4303d10a1b91c78b6dc11c336617c92eecbf241889fb0626deb2d4045c912,73,2019-09-26T18:21:49,,,,,,0xDa66146Ec41690Ed8392869b0238Dae5774F2314,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,8626055,0xc9a01855d84d3c164bd5452eb2d4b64b87378e0fb2677bc37333d92b64ae5f63,76,2019-09-26T18:21:49,165709365171.0,0xdAC17F958D2ee523a2206206994597C13D831ec7,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,8626058,0x4fee7483e219e48c9744759dc43558365bc8ebceb799b5eb59f83cde43f956ed,88,2019-09-26T18:23:04,884663758007.0,0x0000000000000000000000000000000000000000,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,8626062,0x12c64df5adcdca6827656dc8ef422d29c075c2a6e7d17c17d73b0ddbd2c4d5a2,39,2019-09-26T18:23:23,14077460000.0,0xDa66146Ec41690Ed8392869b0238Dae5774F2314,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,8650692,0xa94f63a289e11fe94407cb30a66123c4888b5cfcb9e0bf21fa1c0390fec4c01c,41,2019-09-30T14:50:10,,,,,20000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,8694221,0xc4e241bafc82887ab4d0540d5c7e8a2c29c9e91c25b53261c654c79f51bcb6a1,2,2019-10-07T09:50:15,,,,,20000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,8716062,0x753af2551367b905a4bcf115c7042c2c8641f85669cff9db6f0e62da55c6d0e1,17,2019-10-10T20:07:27,,,,,20000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,8853449,0xf49cc24bb3d1851c3f3c2a6bd42904ddfc67bb18d148731bb16b8f0d8705088a,115,2019-11-01T15:35:02,,,,,,0xf192F9Cd28AA0e268EeD28078a432Dd4aBfE8269,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,8853451,0x60a97cd5edec7d3d1be611ed943753c3f2206bd57846edfc4bb112011bd997d5,12,2019-11-01T15:35:12,,,,,,0x0763fa09Cc7D60e734C670D327d11B3A8a3f7776,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,8853453,0x9c24c404afd4b953976169edaee4bb7533ae54e9b002848e7c1901597b78e203,73,2019-11-01T15:35:50,,,,,,0x20D99ca2c88B20E34f5d7F7e5fDC61C9181C6732,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,8853464,0x99631c0ae9eee3a2c33ded12168bc67c9262c9fe9f85dd2a8cde056dbd4ad8e9,46,2019-11-01T15:38:46,,,,,,0xB7944bFE170986fD6230b4c18bC7072Cb485686e,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,8853447,0xc39fdc05b3c9145d5257bb112f144aaad2a8278bd84dfa8e8a852be6e4b85e88,28,2019-11-01T15:34:13,13391425671.0,0xdAC17F958D2ee523a2206206994597C13D831ec7,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,8853453,0xc981f7135b764f537dc1c5552e7222fe0db349f79945348063c44fe5a101d717,77,2019-11-01T15:35:50,19566827900.0,0xf192F9Cd28AA0e268EeD28078a432Dd4aBfE8269,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,8853454,0x4ca3e821fa41481cd08c117f40b6e0a1af9dc0f878e7f27e4d7baad7089a9664,71,2019-11-01T15:35:54,1500019.0,0x0763fa09Cc7D60e734C670D327d11B3A8a3f7776,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,8853462,0x0cd87df80eb632633a11a20560fa23ebe2a336fcad4fc7a053bd7e9bd7d342ba,41,2019-11-01T15:38:07,301920000.0,0x20D99ca2c88B20E34f5d7F7e5fDC61C9181C6732,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,8853469,0xc8ecb37402272f967635517a4cc991977d5d517bd5277f128bcda288e1412055,127,2019-11-01T15:39:37,250000000000.0,0xB7944bFE170986fD6230b4c18bC7072Cb485686e,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,9077061,0x601a70588d56b1b42cf013da38b295b4eb34ed83bdfbbe20dc8762f991ba38fc,117,2019-12-09T11:04:47,,,,,200000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,9126285,0x402a42c546b6c77da8a892d521ab253726556e235ee4fc6e9dc9a4428044f6c1,5,2019-12-18T15:47:32,,,,,25000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
Issue,9136463,0x555853e20c860df728f9447c4e8e9daaf403d9d9ecff299d3b2303c54cdf6d81,62,2019-12-20T16:38:47,,,,,30000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,9171904,0xb424ab0c022f080af055db03ea22f0f762f9381ae6ae7983afd01cad5786954f,17,2019-12-27T17:58:59,,,,,20000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,9228148,0x88cc9b3f6858109fd15103a247d5209dee86e6f81c3a3743da074dd06b126277,21,2020-01-06T16:54:21,,,,,,0xd5fAeD37A99373C218a73149f93E47cE1c983dFE,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,9228158,0xff4540e4690034608c5cc313a46170ad85d6d7a31ab0611a444d0df3491cb41a,30,2020-01-06T16:56:36,10000000000.0,0xd5fAeD37A99373C218a73149f93E47cE1c983dFE,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,9228162,0xbcff40685db8975b33512a5891f3000bd7aef8f6c5a609690fabd4f5c5e8387a,1,2020-01-06T16:57:16,124722659698.0,0xdAC17F958D2ee523a2206206994597C13D831ec7,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,9228164,0x3fb6e69e25cd3bf404bdafb483bd40336c0bb6516bbe0a250ada174206403ebe,8,2020-01-06T16:57:25,7025335012.0,0x0000000000000000000000000000000000000000,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,9391271,0xc46e4279b6e5b5fca1e83ed071ccc55337e3f2453ea13d96eeb92056a55483a5,30,2020-01-31T17:07:09,,,,,,0x0000000000000000000000000001fc24fE892306,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,9391272,0x595d4bcbfe4e48c0fa88aee6376563a5a2d78c95d9869e3f9d73522adb686895,18,2020-01-31T17:07:44,13000000000.0,0x0000000000000000000000000001fc24fE892306,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,9391275,0x034ff633fa37881d3e138cbd03e75062af78e6948a41a4496ee086f21c3742ed,3,2020-01-31T17:08:44,4513336556.0,0xdAC17F958D2ee523a2206206994597C13D831ec7,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
DestroyedBlackFunds,9391277,0x3f2ad348fd965c77c937c3841a00fab157eaeee38ab0fcc4beb3638ea166fbca,18,2020-01-31T17:09:04,9210000.0,0x0000000000000000000000000000000000000000,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf4B51B14b9EE30dc37EC970B50a486F37686E2a8
AddedBlackList,9482829,0x97a334123cc0e5863dd7c8eed6dde9f9deed24ac33a8b3024fdd28bd1d6f0cd3,4,2020-02-14T18:43:44,,,,,,0xE74F306bfbff84f675fDcEb770b157b70b017169,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,9482840,0x9c7e5de0bce2f401c081ae5fa5185885d480432be24960862dcf71b3a2a2c613,30,2020-02-14T18:45:23,,,,,,0x000000000cd2eA93aC6DE3054ad27667eD965A81,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
AddedBlackList,9482846,0xb4986e9a247ce2e70556c3ef4817df65e81a3e12a6fd07233600d3a3a68b955e,7,2020-02-14T18:47:06,,,,,,0x14675623B1d8FcAa086EbCC82Ce5D390D6c681C3,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,9482830,0x393081921b737269e3c72bde6d8d4d6656421eb2079144f0e3e6e4972cbcadc8,23,2020-02-14T18:43:45,300000000.0,0xE74F306bfbff84f675fDcEb770b157b70b017169,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,9482840,0xed237590d5108d4e6dc79aa3960e719fbf766dc1aa8eb91960d497ba9c52c1d6,33,2020-02-14T18:45:23,54000000000.0,0x000000000cd2eA93aC6DE3054ad27667eD965A81,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,9482848,0x775ae0ddded58b3a9b6decef87fd4a97faa0f4dac4188bea5a1703a580c908ba,9,2020-02-14T18:47:34,74437500000.0,0x14675623B1d8FcAa086EbCC82Ce5D390D6c681C3,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,9482849,0xa240419652dba079f807c6afec030dd628e74da757db1cc686281bb017b064b8,27,2020-02-14T18:47:58,60765209700.0,0x0000000000000000000000000000000000000000,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
DestroyedBlackFunds,9482852,0x159c7a7fa93126bd0725a9d84e96351a53f16d425be579f87634d11f2fd6814f,9,2020-02-14T18:48:36,86460877841.0,0xdAC17F958D2ee523a2206206994597C13D831ec7,,,,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,9482855,0x2ec30181b26f842558280b682a5a58e15cae6498b4c15e111b68793d1926a8e0,7,2020-02-14T18:49:29,,,,,8005642000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,9513458,0x3fdadeb1b7f18e9601cdfac367eeb89a4ca1fc8a259db07b117faf1d3f0bc44c,26,2020-02-19T11:47:09,,,,,60000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,9520573,0xbd08623c93ce7b74faab328e710353de8b478971d7df06a80b9d47973db36846,3,2020-02-20T14:13:44,,,,,300000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
Issue,9545714,0x212438bcdf95b894ea96b695324579b74ceb72fa6b72eecd8fd2a33896090870,29,2020-02-24T10:51:32,,,,,60000000000000.0,,,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x61D5a4d5Bd270e59E9320243e574288e2a199fED
